step,train_loss,train_loss_l,train_loss_u,val_loss,val_acc,pseudo_acc,accepted
15600,0.3757,0.1313,0.2444,4.3933,0.2960,0.7390,3283
15640,0.3583,0.1149,0.2433,4.3933,0.2960,0.7464,3497
15680,0.4828,0.2277,0.2551,4.3933,0.2960,0.7308,3261
15720,0.4657,0.2276,0.2381,4.3933,0.2960,0.7443,3273
15760,0.5410,0.3095,0.2315,4.3933,0.2960,0.7256,3036
15800,0.4794,0.2513,0.2280,4.3933,0.2960,0.7468,3108
15840,0.4349,0.2037,0.2313,4.3933,0.2960,0.7418,3152
15880,0.3513,0.1049,0.2464,4.3933,0.2960,0.7517,3520
15920,0.4934,0.2568,0.2366,4.3933,0.2960,0.7479,3213
15960,0.6740,0.4589,0.2151,4.3933,0.2960,0.7314,2658
16000,0.4883,0.2703,0.2180,4.5927,0.3110,0.7387,2928
16040,0.4478,0.2211,0.2267,4.5927,0.3110,0.7318,3143
16080,0.4689,0.2517,0.2171,4.5927,0.3110,0.7468,3037
16120,0.4222,0.1809,0.2413,4.5927,0.3110,0.7359,3305
16160,0.4171,0.1917,0.2254,4.5927,0.3110,0.7408,3330
16200,0.4849,0.2538,0.2310,4.5927,0.3110,0.7397,3238
16240,0.4987,0.2596,0.2390,4.5927,0.3110,0.7287,3023
16280,0.4291,0.1934,0.2357,4.5927,0.3110,0.7283,3257
16320,0.4125,0.1672,0.2453,4.5927,0.3110,0.7295,3372
16360,0.4000,0.1642,0.2357,4.5927,0.3110,0.7403,3246
16400,0.3479,0.1176,0.2303,4.5927,0.3110,0.7595,3501
16440,0.4189,0.1656,0.2533,4.5927,0.3110,0.7476,3530
16480,0.4097,0.1617,0.2480,4.5927,0.3110,0.7435,3450
16520,0.3963,0.1532,0.2431,4.3134,0.2980,0.7218,3605
16560,0.4248,0.1821,0.2426,4.3134,0.2980,0.7413,3456
16600,0.4317,0.2010,0.2307,4.3134,0.2980,0.7437,3316
16640,0.4291,0.1850,0.2442,4.3134,0.2980,0.7463,3528
16680,0.5130,0.2869,0.2261,4.3134,0.2980,0.7104,3070
16720,0.4412,0.2087,0.2324,4.3134,0.2980,0.7421,3117
16760,0.4207,0.1837,0.2371,4.3134,0.2980,0.7284,3340
16800,0.4627,0.2365,0.2262,4.3134,0.2980,0.7486,3206
16840,0.4181,0.1967,0.2214,4.3134,0.2980,0.7449,3168
16880,0.3293,0.0869,0.2424,4.3134,0.2980,0.7607,3611
16920,0.3652,0.1253,0.2400,4.3134,0.2980,0.7513,3687
16960,0.5299,0.2889,0.2410,4.3134,0.2980,0.7239,3300
17000,0.5343,0.2934,0.2409,5.1585,0.2580,0.7372,3166
17040,0.5551,0.3373,0.2178,5.1585,0.2580,0.7338,2847
17080,0.5192,0.3042,0.2150,5.1585,0.2580,0.7268,3031
17120,0.5162,0.2909,0.2253,5.1585,0.2580,0.7411,3090
17160,0.4795,0.2396,0.2400,5.1585,0.2580,0.7386,3328
17200,0.4800,0.2405,0.2394,5.1585,0.2580,0.7408,3248
17240,0.4567,0.2363,0.2204,5.1585,0.2580,0.7487,3191
17280,0.5118,0.2791,0.2328,5.1585,0.2580,0.7255,2969
17320,0.4639,0.2223,0.2416,5.1585,0.2580,0.7382,3339
17360,0.4738,0.2633,0.2105,5.1585,0.2580,0.7435,3095
17400,0.4961,0.2733,0.2228,5.1585,0.2580,0.7162,3055
17440,0.3817,0.1434,0.2383,5.1585,0.2580,0.7544,3416
17480,0.4525,0.2222,0.2303,5.1585,0.2580,0.7287,3277
17520,0.5823,0.3659,0.2164,5.6347,0.2670,0.7431,2740
17560,0.4069,0.1730,0.2339,5.6347,0.2670,0.7345,3122
17600,0.3389,0.0957,0.2432,5.6347,0.2670,0.7618,3598
17640,0.4221,0.1922,0.2299,5.6347,0.2670,0.7324,3352
17680,0.5471,0.3278,0.2193,5.6347,0.2670,0.7311,3012
17720,0.4528,0.2299,0.2229,5.6347,0.2670,0.7370,3145
17760,0.4384,0.2054,0.2331,5.6347,0.2670,0.7593,3373
17800,0.5610,0.3466,0.2144,5.6347,0.2670,0.7241,3070
17840,0.6768,0.4484,0.2284,5.6347,0.2670,0.7288,2799
17880,0.4463,0.2201,0.2262,5.6347,0.2670,0.7476,3070
17920,0.4116,0.1919,0.2197,5.6347,0.2670,0.7669,3312
17960,0.4313,0.1927,0.2386,5.6347,0.2670,0.7499,3347
18000,0.6078,0.3862,0.2217,4.8812,0.2950,0.7287,2938
18040,0.4830,0.2552,0.2277,4.8812,0.2950,0.7471,3183
18080,0.5235,0.2889,0.2347,4.8812,0.2950,0.7108,3178
18120,0.5130,0.2764,0.2366,4.8812,0.2950,0.7159,3157
18160,0.4737,0.2562,0.2175,4.8812,0.2950,0.7381,3066
18200,0.3437,0.1006,0.2431,4.8812,0.2950,0.7469,3536
18240,0.3378,0.0845,0.2533,4.8812,0.2950,0.7405,3792
18280,0.3847,0.1511,0.2336,4.8812,0.2950,0.7319,3614
18320,0.4294,0.1907,0.2387,4.8812,0.2950,0.7472,3608
18360,0.6061,0.3524,0.2537,4.8812,0.2950,0.7322,3253
18400,0.4855,0.2575,0.2280,4.8812,0.2950,0.7523,3258
18440,0.3955,0.1507,0.2448,4.8812,0.2950,0.7749,3478
18480,0.4536,0.2041,0.2495,4.8812,0.2950,0.7298,3431
18520,0.5231,0.2856,0.2375,4.9964,0.2840,0.7302,3102
18560,0.3885,0.1599,0.2286,4.9964,0.2840,0.7354,3348
18600,0.4759,0.2411,0.2348,4.9964,0.2840,0.7366,3458
18640,0.7962,0.5901,0.2061,4.9964,0.2840,0.7126,2481
18680,0.4600,0.2417,0.2182,4.9964,0.2840,0.7522,3095
18720,0.3766,0.1437,0.2329,4.9964,0.2840,0.7642,3392
18760,0.3914,0.1671,0.2243,4.9964,0.2840,0.7516,3334
18800,0.3649,0.1254,0.2395,4.9964,0.2840,0.7370,3605
18840,0.3867,0.1510,0.2356,4.9964,0.2840,0.7577,3669
18880,0.4168,0.1789,0.2379,4.9964,0.2840,0.7469,3489
18920,0.4191,0.1834,0.2357,4.9964,0.2840,0.7536,3506
18960,0.4064,0.1661,0.2403,4.9964,0.2840,0.7468,3527
19000,0.5426,0.3112,0.2314,4.9207,0.2460,0.7507,3233
19040,0.5837,0.3591,0.2247,4.9207,0.2460,0.7394,3070
19080,0.4712,0.2487,0.2224,4.9207,0.2460,0.7375,3131
19120,0.3940,0.1588,0.2351,4.9207,0.2460,0.7324,3475
19160,0.3617,0.1227,0.2390,4.9207,0.2460,0.7448,3632
19200,0.4196,0.1760,0.2436,4.9207,0.2460,0.7515,3553
19240,0.3816,0.1483,0.2333,4.9207,0.2460,0.7600,3533
19280,0.3353,0.1098,0.2255,4.9207,0.2460,0.7575,3620
19320,0.3278,0.0876,0.2402,4.9207,0.2460,0.7564,4055
19360,0.4627,0.2427,0.2200,4.9207,0.2460,0.7420,3450
19400,0.5520,0.3317,0.2204,4.9207,0.2460,0.7231,3138
19440,0.4206,0.1920,0.2287,4.9207,0.2460,0.7386,3271
19480,0.3294,0.0971,0.2323,4.9207,0.2460,0.7533,3668
19520,0.3537,0.1224,0.2314,4.0863,0.3100,0.7572,3575
19560,0.3773,0.1428,0.2345,4.0863,0.3100,0.7480,3627
19600,0.3734,0.1423,0.2311,4.0863,0.3100,0.7624,3556
19640,0.4735,0.2475,0.2260,4.0863,0.3100,0.7444,3498
19680,0.4784,0.2380,0.2403,4.0863,0.3100,0.7268,3335
19720,0.4659,0.2394,0.2264,4.0863,0.3100,0.7428,3352
19760,0.4688,0.2335,0.2353,4.0863,0.3100,0.7374,3340
19800,0.4689,0.2330,0.2359,4.0863,0.3100,0.7615,3556
19840,0.4305,0.2019,0.2286,4.0863,0.3100,0.7403,3366
19880,0.3741,0.1410,0.2331,4.0863,0.3100,0.7521,3719
19920,0.4323,0.2006,0.2317,4.0863,0.3100,0.7459,3620
19960,0.4490,0.2217,0.2273,4.0863,0.3100,0.7270,3392
20000,0.4266,0.1991,0.2275,4.3561,0.2990,0.7425,3495
20040,0.3926,0.1606,0.2321,4.3561,0.2990,0.7410,3679
20080,0.3689,0.1490,0.2199,4.3561,0.2990,0.7621,3531
20120,0.3488,0.1080,0.2408,4.3561,0.2990,0.7663,3697
20160,0.3803,0.1322,0.2480,4.3561,0.2990,0.7468,3875
20200,0.4372,0.2083,0.2288,4.3561,0.2990,0.7436,3534
20240,0.4925,0.2520,0.2405,4.3561,0.2990,0.7450,3667
20280,0.5665,0.3662,0.2003,4.3561,0.2990,0.7505,3002
20320,0.5984,0.3925,0.2059,4.3561,0.2990,0.7304,2864
20360,0.6159,0.4040,0.2120,4.3561,0.2990,0.7415,3025
20400,0.4357,0.2292,0.2065,4.3561,0.2990,0.7577,3236
20440,0.4155,0.1842,0.2314,4.3561,0.2990,0.7631,3478
20480,0.4302,0.2044,0.2258,4.3561,0.2990,0.7551,3402
20520,0.4113,0.1820,0.2294,4.3242,0.2980,0.7510,3421
20560,0.3882,0.1605,0.2277,4.3242,0.2980,0.7406,3508
20600,0.4497,0.2097,0.2400,4.3242,0.2980,0.7457,3551
20640,0.5018,0.2767,0.2250,4.3242,0.2980,0.7396,3402
20680,0.4750,0.2524,0.2226,4.3242,0.2980,0.7444,3161
20720,0.3993,0.1470,0.2523,4.3242,0.2980,0.7376,3678
20760,0.4198,0.1846,0.2352,4.3242,0.2980,0.7607,3573
20800,0.4057,0.1628,0.2429,4.3242,0.2980,0.7456,3534
20840,0.3414,0.1068,0.2346,4.3242,0.2980,0.7681,3803
20880,0.4543,0.2095,0.2448,4.3242,0.2980,0.7474,3686
20920,0.4551,0.2226,0.2326,4.3242,0.2980,0.7683,3483
20960,0.4547,0.2281,0.2267,4.3242,0.2980,0.7437,3367
21000,0.4826,0.2748,0.2078,5.6111,0.2830,0.7450,3243
21040,0.4892,0.2701,0.2191,5.6111,0.2830,0.7484,3267
21080,0.3976,0.1758,0.2218,5.6111,0.2830,0.7694,3495
21120,0.4308,0.1929,0.2379,5.6111,0.2830,0.7573,3412
21160,0.4790,0.2542,0.2248,5.6111,0.2830,0.7494,3428
21200,0.4873,0.2485,0.2389,5.6111,0.2830,0.7483,3433
21240,0.3881,0.1759,0.2122,5.6111,0.2830,0.7583,3480
21280,0.4361,0.2078,0.2284,5.6111,0.2830,0.7341,3325
21320,0.4253,0.1969,0.2284,5.6111,0.2830,0.7507,3554
21360,0.3607,0.1143,0.2464,5.6111,0.2830,0.7478,3790
21400,0.3843,0.1411,0.2432,5.6111,0.2830,0.7440,3770
21440,0.4802,0.2497,0.2305,5.6111,0.2830,0.7611,3499
21480,0.4275,0.1954,0.2322,5.6111,0.2830,0.7504,3490
21520,0.3892,0.1591,0.2301,4.3483,0.3270,0.7583,3625
21560,0.4241,0.1839,0.2402,4.3483,0.3270,0.7431,3554
21600,0.3060,0.0706,0.2354,4.3483,0.3270,0.7607,3912
21640,0.3492,0.1096,0.2396,4.3483,0.3270,0.7398,4009
21680,0.3610,0.1253,0.2357,4.3483,0.3270,0.7579,3928
21720,0.4657,0.2477,0.2181,4.3483,0.3270,0.7377,3526
21760,0.4130,0.2025,0.2105,4.3483,0.3270,0.7421,3432
21800,0.3323,0.0977,0.2347,4.3483,0.3270,0.7543,3920
21840,0.3780,0.1397,0.2382,4.3483,0.3270,0.7545,3837
21880,0.4067,0.1909,0.2158,4.3483,0.3270,0.7624,3708
21920,0.5389,0.3187,0.2202,4.3483,0.3270,0.7395,3179
21960,0.4639,0.2366,0.2273,4.3483,0.3270,0.7395,3390
22000,0.5306,0.3019,0.2287,4.7471,0.2600,0.7327,3382
22040,0.5629,0.3558,0.2071,4.7471,0.2600,0.7454,3068
22080,0.4226,0.1954,0.2271,4.7471,0.2600,0.7436,3499
22120,0.3998,0.1682,0.2316,4.7471,0.2600,0.7586,3613
22160,0.4636,0.2290,0.2346,4.7471,0.2600,0.7521,3513
22200,0.4424,0.1971,0.2452,4.7471,0.2600,0.7445,3644
22240,0.3991,0.1727,0.2264,4.7471,0.2600,0.7749,3780
22280,0.4149,0.1792,0.2357,4.7471,0.2600,0.7537,3687
22320,0.3939,0.1659,0.2280,4.7471,0.2600,0.7566,3652
22360,0.5046,0.2762,0.2284,4.7471,0.2600,0.7366,3387
22400,0.4598,0.2280,0.2318,4.7471,0.2600,0.7443,3441
22440,0.4005,0.1712,0.2293,4.7471,0.2600,0.7451,3523
22480,0.5621,0.3462,0.2159,4.7471,0.2600,0.7402,3260
22520,0.4535,0.2266,0.2268,4.3680,0.3400,0.7329,3328
22560,0.3772,0.1340,0.2432,4.3680,0.3400,0.7539,3735
22600,0.4577,0.2255,0.2322,4.3680,0.3400,0.7323,3466
22640,0.3828,0.1334,0.2493,4.3680,0.3400,0.7329,3822
22680,0.3452,0.0979,0.2473,4.3680,0.3400,0.7363,3951
22720,0.3760,0.1387,0.2373,4.3680,0.3400,0.7499,3839
22760,0.4121,0.1904,0.2217,4.3680,0.3400,0.7425,3561
22800,0.3575,0.1116,0.2459,4.3680,0.3400,0.7458,3926
22840,0.4254,0.1895,0.2358,4.3680,0.3400,0.7325,3641
22880,0.3179,0.0658,0.2521,4.3680,0.3400,0.7545,4074
22920,0.3757,0.1356,0.2401,4.3680,0.3400,0.7375,4095
22960,0.4055,0.1843,0.2212,4.3680,0.3400,0.7382,3675
23000,0.3771,0.1488,0.2283,4.1619,0.2650,0.7414,3778
23040,0.4313,0.1967,0.2345,4.1619,0.2650,0.7247,3716
23080,0.4171,0.1731,0.2440,4.1619,0.2650,0.7505,3763
23120,0.4603,0.2370,0.2233,4.1619,0.2650,0.7371,3450
23160,0.4515,0.2248,0.2267,4.1619,0.2650,0.7309,3408
23200,0.3704,0.1378,0.2326,4.1619,0.2650,0.7588,3735
23240,0.3645,0.1292,0.2353,4.1619,0.2650,0.7551,3802
23280,0.3852,0.1402,0.2450,4.1619,0.2650,0.7554,3868
23320,0.4174,0.1935,0.2239,4.1619,0.2650,0.7423,3717
23360,0.4010,0.1540,0.2470,4.1619,0.2650,0.7364,3767
23400,0.3817,0.1424,0.2394,4.1619,0.2650,0.7457,3807
23440,0.4237,0.2018,0.2220,4.1619,0.2650,0.7517,3785
23480,0.4377,0.1987,0.2390,4.1619,0.2650,0.7506,3721
23520,0.4444,0.2050,0.2394,3.9503,0.3240,0.7418,3606
23560,0.4573,0.2177,0.2396,3.9503,0.3240,0.7506,3661
23600,0.4536,0.2144,0.2392,3.9503,0.3240,0.7498,3669
23640,0.4924,0.2806,0.2118,3.9503,0.3240,0.7520,3387
23680,0.4403,0.2137,0.2265,3.9503,0.3240,0.7481,3684
23720,0.4250,0.2054,0.2195,3.9503,0.3240,0.7399,3429
23760,0.3618,0.1375,0.2243,3.9503,0.3240,0.7456,3789
23800,0.4036,0.1803,0.2232,3.9503,0.3240,0.7603,3613
23840,0.4322,0.2074,0.2248,3.9503,0.3240,0.7540,3601
23880,0.3699,0.1490,0.2210,3.9503,0.3240,0.7558,3628
23920,0.3301,0.0830,0.2472,3.9503,0.3240,0.7589,4122
23960,0.4306,0.2004,0.2301,3.9503,0.3240,0.7507,3718
24000,0.3773,0.1757,0.2016,4.2738,0.2960,0.7670,3554
24040,0.4218,0.1973,0.2244,4.2738,0.2960,0.7559,3560
24080,0.4667,0.2362,0.2306,4.2738,0.2960,0.7476,3487
24120,0.3864,0.1617,0.2247,4.2738,0.2960,0.7602,3695
24160,0.4598,0.2256,0.2342,4.2738,0.2960,0.7532,3671
24200,0.5383,0.3122,0.2261,4.2738,0.2960,0.7510,3578
24240,0.6239,0.3879,0.2360,4.2738,0.2960,0.7347,3276
24280,0.3918,0.1749,0.2169,4.2738,0.2960,0.7614,3437
24320,0.3301,0.0946,0.2354,4.2738,0.2960,0.7620,3798
24360,0.3350,0.0808,0.2542,4.2738,0.2960,0.7455,3984
24400,0.2986,0.0582,0.2404,4.2738,0.2960,0.7592,4219
24440,0.3843,0.1525,0.2318,4.2738,0.2960,0.7542,3910
24480,0.4046,0.1683,0.2363,4.2738,0.2960,0.7561,3731
24520,0.4179,0.1970,0.2209,5.2604,0.2490,0.7581,3621
24560,0.4102,0.1896,0.2206,5.2604,0.2490,0.7412,3605
24600,0.3803,0.1506,0.2297,5.2604,0.2490,0.7599,3720
24640,0.3854,0.1453,0.2401,5.2604,0.2490,0.7491,3866
24680,0.4842,0.2544,0.2298,5.2604,0.2490,0.7359,3567
24720,0.3831,0.1535,0.2296,5.2604,0.2490,0.7471,3843
24760,0.5397,0.3104,0.2293,5.2604,0.2490,0.7222,3456
24800,0.4456,0.2048,0.2408,5.2604,0.2490,0.7484,3625
24840,0.3308,0.1012,0.2296,5.2604,0.2490,0.7774,3984
24880,0.4722,0.2546,0.2176,5.2604,0.2490,0.7481,3474
24920,0.4547,0.2269,0.2277,5.2604,0.2490,0.7346,3447
24960,0.3827,0.1481,0.2346,5.2604,0.2490,0.7508,3768
25000,0.4089,0.1874,0.2214,4.1860,0.3050,0.7544,3624
25040,0.3953,0.1757,0.2196,4.1860,0.3050,0.7523,3661
25080,0.4143,0.1742,0.2401,4.1860,0.3050,0.7357,3753
25120,0.3549,0.1226,0.2322,4.1860,0.3050,0.7658,4176
25160,0.4894,0.2572,0.2322,4.1860,0.3050,0.7199,3642
25200,0.4867,0.2549,0.2317,4.1860,0.3050,0.7594,3533
25240,0.5290,0.2922,0.2368,4.1860,0.3050,0.7291,3429
25280,0.4616,0.2294,0.2322,4.1860,0.3050,0.7493,3534
25320,0.4287,0.1947,0.2340,4.1860,0.3050,0.7459,3640
25360,0.4447,0.2081,0.2366,4.1860,0.3050,0.7444,3631
25400,0.6667,0.4481,0.2186,4.1860,0.3050,0.7232,3197
25440,0.6056,0.3981,0.2076,4.1860,0.3050,0.7287,3082
25480,0.4943,0.2855,0.2088,4.1860,0.3050,0.7540,3207
25520,0.3905,0.1606,0.2299,4.0459,0.3370,0.7518,3666
25560,0.4108,0.1759,0.2349,4.0459,0.3370,0.7380,3634
25600,0.3774,0.1462,0.2313,4.0459,0.3370,0.7481,3692
25640,0.4845,0.2489,0.2356,4.0459,0.3370,0.7244,3715
25680,0.4786,0.2640,0.2146,4.0459,0.3370,0.7458,3414
25720,0.3540,0.1439,0.2101,4.0459,0.3370,0.7693,3589
25760,0.3878,0.1572,0.2305,4.0459,0.3370,0.7493,3797
25800,0.3222,0.0746,0.2476,4.0459,0.3370,0.7593,4072
25840,0.4236,0.1816,0.2420,4.0459,0.3370,0.7427,3910
25880,0.5147,0.2796,0.2351,4.0459,0.3370,0.7350,3555
25920,0.4580,0.2331,0.2249,4.0459,0.3370,0.7373,3502
25960,0.3903,0.1670,0.2233,4.0459,0.3370,0.7567,3621
26000,0.4477,0.2142,0.2334,4.4222,0.3080,0.7535,3562
26040,0.3821,0.1504,0.2317,4.4222,0.3080,0.7624,3855
26080,0.4277,0.1922,0.2355,4.4222,0.3080,0.7471,3717
26120,0.4099,0.1685,0.2414,4.4222,0.3080,0.7218,3807
26160,0.3909,0.1565,0.2344,4.4222,0.3080,0.7629,4037
26200,0.3767,0.1465,0.2302,4.4222,0.3080,0.7502,3911
26240,0.3674,0.1231,0.2443,4.4222,0.3080,0.7600,4025
26280,0.3500,0.1120,0.2379,4.4222,0.3080,0.7670,4107
26320,0.3516,0.1073,0.2443,4.4222,0.3080,0.7549,4194
26360,0.3738,0.1513,0.2225,4.4222,0.3080,0.7620,3907
26400,0.3555,0.1195,0.2360,4.4222,0.3080,0.7428,3795
26440,0.3703,0.1221,0.2482,4.4222,0.3080,0.7698,4070
26480,0.3690,0.1265,0.2425,4.4222,0.3080,0.7410,3993
26520,0.4059,0.1736,0.2323,4.0473,0.3190,0.7303,3934
26560,0.3526,0.1174,0.2352,4.0473,0.3190,0.7584,4052
26600,0.3194,0.0862,0.2332,4.0473,0.3190,0.7610,4104
26640,0.3705,0.1348,0.2357,4.0473,0.3190,0.7381,4211
26680,0.4228,0.1883,0.2345,4.0473,0.3190,0.7407,3910
26720,0.3872,0.1650,0.2222,4.0473,0.3190,0.7598,3697
26760,0.3674,0.1306,0.2367,4.0473,0.3190,0.7569,4142
26800,0.4758,0.2440,0.2318,4.0473,0.3190,0.7468,3630
26840,0.4532,0.2336,0.2197,4.0473,0.3190,0.7496,3562
26880,0.5645,0.3481,0.2164,4.0473,0.3190,0.7369,3341
26920,0.4327,0.2111,0.2216,4.0473,0.3190,0.7451,3460
26960,0.4041,0.1659,0.2382,4.0473,0.3190,0.7361,3679
27000,0.4482,0.2281,0.2200,4.5496,0.3170,0.7314,3634
27040,0.4879,0.2557,0.2322,4.5496,0.3170,0.7237,3666
27080,0.4618,0.2401,0.2217,4.5496,0.3170,0.7373,3472
27120,0.3652,0.1242,0.2410,4.5496,0.3170,0.7430,4090
27160,0.4748,0.2411,0.2337,4.5496,0.3170,0.7396,3690
27200,0.3987,0.1714,0.2273,4.5496,0.3170,0.7413,3885
27240,0.4522,0.2218,0.2304,4.5496,0.3170,0.7376,3651
27280,0.4016,0.1658,0.2358,4.5496,0.3170,0.7495,3760
27320,0.3356,0.1035,0.2321,4.5496,0.3170,0.7485,3869
27360,0.3424,0.1066,0.2359,4.5496,0.3170,0.7655,4069
27400,0.3808,0.1469,0.2339,4.5496,0.3170,0.7577,4132
27440,0.4488,0.2312,0.2175,4.5496,0.3170,0.7478,3560
27480,0.3920,0.1587,0.2333,4.5496,0.3170,0.7451,3876
27520,0.3897,0.1566,0.2331,3.9515,0.3060,0.7469,3943
27560,0.5282,0.3141,0.2140,3.9515,0.3060,0.7338,3430
27600,0.3926,0.1615,0.2311,3.9515,0.3060,0.7608,3792
27640,0.4524,0.2269,0.2255,3.9515,0.3060,0.7373,3601
27680,0.3924,0.1613,0.2311,3.9515,0.3060,0.7507,3838
27720,0.3610,0.1149,0.2461,3.9515,0.3060,0.7510,4068
27760,0.3537,0.1203,0.2334,3.9515,0.3060,0.7297,4047
27800,0.3862,0.1438,0.2425,3.9515,0.3060,0.7272,3945
27840,0.3403,0.1012,0.2392,3.9515,0.3060,0.7407,4042
27880,0.3392,0.0930,0.2462,3.9515,0.3060,0.7383,4069
27920,0.3281,0.0846,0.2435,3.9515,0.3060,0.7422,4239
27960,0.3529,0.1059,0.2470,3.9515,0.3060,0.7441,4229
28000,0.3863,0.1565,0.2297,4.1429,0.3070,0.7525,4004
28040,0.4123,0.1862,0.2261,4.1429,0.3070,0.7477,3766
28080,0.3872,0.1564,0.2308,4.1429,0.3070,0.7461,3938
28120,0.3934,0.1451,0.2483,4.1429,0.3070,0.7386,3955
28160,0.3770,0.1344,0.2427,4.1429,0.3070,0.7320,4015
28200,0.3784,0.1428,0.2356,4.1429,0.3070,0.7493,4081
28240,0.4100,0.1761,0.2340,4.1429,0.3070,0.7498,3965
28280,0.5155,0.2990,0.2165,4.1429,0.3070,0.7344,3562
28320,0.4638,0.2396,0.2242,4.1429,0.3070,0.7430,3537
28360,0.3948,0.1610,0.2337,4.1429,0.3070,0.7540,4004
28400,0.4386,0.2143,0.2244,4.1429,0.3070,0.7459,3782
28440,0.4002,0.1643,0.2358,4.1429,0.3070,0.7537,3898
28480,0.3755,0.1403,0.2352,4.1429,0.3070,0.7380,3931
28520,0.3063,0.0653,0.2410,3.4560,0.3740,0.7633,4250
28560,0.2924,0.0550,0.2374,3.4560,0.3740,0.7530,4295
28600,0.3455,0.1014,0.2441,3.4560,0.3740,0.7441,4217
28640,0.3660,0.1387,0.2272,3.4560,0.3740,0.7591,3968
28680,0.4613,0.2310,0.2304,3.4560,0.3740,0.7368,3720
28720,0.3680,0.1298,0.2382,3.4560,0.3740,0.7488,4033
28760,0.4369,0.2147,0.2222,3.4560,0.3740,0.7357,3610
28800,0.4790,0.2614,0.2176,3.4560,0.3740,0.7363,3538
28840,0.4408,0.2110,0.2298,3.4560,0.3740,0.7418,3730
28880,0.4360,0.2164,0.2196,3.4560,0.3740,0.7501,3589
28920,0.3738,0.1352,0.2386,3.4560,0.3740,0.7445,4019
28960,0.3585,0.1172,0.2412,3.4560,0.3740,0.7542,4077
29000,0.3408,0.1087,0.2322,4.3378,0.3230,0.7537,4247
29040,0.4820,0.2632,0.2187,4.3378,0.3230,0.7333,3618
29080,0.4252,0.2040,0.2212,4.3378,0.3230,0.7441,3677
29120,0.5618,0.3355,0.2263,4.3378,0.3230,0.7303,3486
29160,0.4380,0.2082,0.2298,4.3378,0.3230,0.7295,3749
29200,0.3177,0.0817,0.2361,4.3378,0.3230,0.7707,4122
29240,0.3072,0.0772,0.2300,4.3378,0.3230,0.7623,4413
29280,0.4322,0.2008,0.2314,4.3378,0.3230,0.7424,3963
29320,0.4155,0.2075,0.2080,4.3378,0.3230,0.7509,3637
29360,0.4160,0.1876,0.2283,4.3378,0.3230,0.7471,3749
29400,0.3950,0.1614,0.2336,4.3378,0.3230,0.7419,3735
29440,0.3566,0.1163,0.2403,4.3378,0.3230,0.7449,4050
29480,0.3636,0.1293,0.2343,4.3378,0.3230,0.7656,4002
29520,0.3914,0.1464,0.2450,4.8177,0.2680,0.7345,4238
29560,0.4569,0.2212,0.2357,4.8177,0.2680,0.7516,3675
29600,0.4253,0.1955,0.2298,4.8177,0.2680,0.7410,3923
29640,0.4056,0.1647,0.2410,4.8177,0.2680,0.7562,3831
29680,0.3401,0.1051,0.2351,4.8177,0.2680,0.7547,4207
29720,0.3715,0.1283,0.2432,4.8177,0.2680,0.7373,4047
29760,0.3366,0.1048,0.2318,4.8177,0.2680,0.7454,4273
29800,0.3954,0.1561,0.2392,4.8177,0.2680,0.7415,4143
29840,0.4003,0.1669,0.2334,4.8177,0.2680,0.7467,3996
29880,0.3668,0.1219,0.2449,4.8177,0.2680,0.7365,4099
29920,0.3743,0.1320,0.2423,4.8177,0.2680,0.7478,4017
29960,0.3766,0.1298,0.2468,4.8177,0.2680,0.7488,4308
30000,0.5189,0.2837,0.2352,4.0516,0.3520,0.7250,3669
30040,0.4232,0.2076,0.2155,4.0516,0.3520,0.7523,3836
30080,0.5103,0.2822,0.2281,4.0516,0.3520,0.7387,3494
30120,0.3973,0.1677,0.2295,4.0516,0.3520,0.7446,3704
30160,0.3888,0.1600,0.2287,4.0516,0.3520,0.7492,3876
30200,0.4470,0.2104,0.2365,4.0516,0.3520,0.7401,3901
30240,0.4997,0.2780,0.2217,4.0516,0.3520,0.7485,3571
30280,0.4559,0.2255,0.2304,4.0516,0.3520,0.7487,3785
30320,0.4603,0.2174,0.2429,4.0516,0.3520,0.7515,3702
30360,0.4246,0.1961,0.2284,4.0516,0.3520,0.7383,3642
30400,0.4119,0.1815,0.2305,4.0516,0.3520,0.7388,3852
30440,0.3939,0.1542,0.2397,4.0516,0.3520,0.7528,3968
30480,0.3067,0.0686,0.2382,4.0516,0.3520,0.7500,4220
30520,0.3285,0.0857,0.2428,3.5417,0.3650,0.7492,4291
30560,0.3453,0.1050,0.2403,3.5417,0.3650,0.7511,4271
30600,0.4202,0.1933,0.2270,3.5417,0.3650,0.7450,3796
30640,0.3898,0.1511,0.2386,3.5417,0.3650,0.7558,3964
30680,0.4260,0.2060,0.2201,3.5417,0.3650,0.7342,3755
30720,0.4210,0.1928,0.2281,3.5417,0.3650,0.7397,3777
30760,0.4082,0.1761,0.2321,3.5417,0.3650,0.7563,4005
30800,0.5768,0.3461,0.2307,3.5417,0.3650,0.7228,3308
30840,0.4877,0.2495,0.2381,3.5417,0.3650,0.7351,3579
30880,0.3166,0.0786,0.2379,3.5417,0.3650,0.7633,4127
30920,0.3644,0.1348,0.2296,3.5417,0.3650,0.7413,4105
30960,0.3641,0.1230,0.2411,3.5417,0.3650,0.7450,3996
31000,0.3198,0.0918,0.2280,4.1320,0.2970,0.7503,4185
31040,0.3878,0.1552,0.2326,4.1320,0.2970,0.7586,4027
