step,train_loss,train_loss_l,train_loss_u,val_loss,val_acc,pseudo_acc,accepted
63,1.9500,1.9500,0.0000,2.1109,0.2020,0.0000,0
126,1.7355,1.7355,0.0000,2.1109,0.2020,0.0000,0
189,1.6296,1.6291,0.0005,2.1109,0.2020,0.8667,15
252,1.5456,1.5438,0.0018,2.1109,0.2020,0.8679,53
315,1.4556,1.4518,0.0039,2.1109,0.2020,0.9254,134
378,1.3925,1.3825,0.0099,2.1109,0.2020,0.9386,277
441,1.3200,1.2982,0.0218,2.1109,0.2020,0.9297,768
504,1.2650,1.2254,0.0397,2.3779,0.3760,0.9449,1380
567,1.2248,1.1630,0.0618,2.3779,0.3760,0.9503,2174
630,1.1684,1.1083,0.0600,2.3779,0.3760,0.9504,2276
693,1.1313,1.0459,0.0854,2.3779,0.3760,0.9590,3314
756,1.1108,1.0284,0.0824,2.3779,0.3760,0.9618,3480
819,1.0737,0.9744,0.0992,2.3779,0.3760,0.9586,4086
882,1.0521,0.9567,0.0954,2.3779,0.3760,0.9694,4406
945,1.0263,0.9205,0.1058,2.3779,0.3760,0.9630,4709
1008,0.9767,0.8616,0.1152,2.1864,0.4840,0.9683,5430
1071,0.9479,0.8273,0.1206,2.1864,0.4840,0.9643,5875
1134,0.9491,0.8261,0.1230,2.1864,0.4840,0.9685,6134
1197,0.9155,0.7899,0.1256,2.1864,0.4840,0.9593,6542
1260,0.8867,0.7488,0.1379,2.1864,0.4840,0.9640,7037
1323,0.8724,0.7327,0.1398,2.1864,0.4840,0.9630,7307
1386,0.8350,0.6829,0.1521,2.1864,0.4840,0.9614,7903
1449,0.8243,0.6690,0.1554,2.1864,0.4840,0.9643,8271
1512,0.7996,0.6351,0.1646,2.5024,0.4880,0.9603,8650
1575,0.7663,0.6099,0.1564,2.5024,0.4880,0.9636,8947
1638,0.7671,0.5885,0.1786,2.5024,0.4880,0.9597,9577
1701,0.7424,0.5682,0.1742,2.5024,0.4880,0.9621,9691
1764,0.7244,0.5443,0.1800,2.5024,0.4880,0.9594,10062
1827,0.7008,0.5106,0.1902,2.5024,0.4880,0.9575,10648
1890,0.6817,0.4938,0.1879,2.5024,0.4880,0.9609,10756
1953,0.6784,0.4801,0.1983,2.5024,0.4880,0.9545,11008
2016,0.6694,0.4728,0.1966,1.0533,0.6840,0.9582,11044
2079,0.6251,0.4231,0.2020,1.0533,0.6840,0.9542,11724
2142,0.6153,0.4082,0.2071,1.0533,0.6840,0.9569,11924
2205,0.6143,0.3977,0.2166,1.0533,0.6840,0.9527,12397
2268,0.6151,0.3914,0.2237,1.0533,0.6840,0.9581,12421
2331,0.5841,0.3669,0.2172,1.0533,0.6840,0.9557,12696
2394,0.5587,0.3340,0.2247,1.0533,0.6840,0.9526,12963
2457,0.5758,0.3332,0.2426,1.0533,0.6840,0.9464,13590
2520,0.5800,0.3474,0.2326,1.7006,0.5820,0.9523,12989
2583,0.5329,0.3001,0.2328,1.7006,0.5820,0.9501,13732
2646,0.5575,0.3124,0.2451,1.7006,0.5820,0.9465,13935
2709,0.5492,0.3070,0.2422,1.7006,0.5820,0.9491,13822
2772,0.5237,0.2754,0.2483,1.7006,0.5820,0.9496,14375
2835,0.5080,0.2736,0.2345,1.7006,0.5820,0.9498,14190
2898,0.4788,0.2302,0.2486,1.7006,0.5820,0.9469,14647
2961,0.4834,0.2320,0.2514,1.7006,0.5820,0.9442,14743
3024,0.4881,0.2384,0.2497,1.2733,0.6510,0.9392,14798
3087,0.4777,0.2212,0.2564,1.2733,0.6510,0.9427,15098
3150,0.4685,0.2209,0.2476,1.2733,0.6510,0.9447,15166
3213,0.4608,0.1962,0.2646,1.2733,0.6510,0.9434,15538
3276,0.4674,0.2045,0.2630,1.2733,0.6510,0.9456,15602
3339,0.4425,0.1835,0.2589,1.2733,0.6510,0.9402,15731
3402,0.4402,0.1824,0.2578,1.2733,0.6510,0.9418,15729
3465,0.4148,0.1585,0.2563,1.2733,0.6510,0.9427,16187
3528,0.4426,0.1741,0.2685,1.0599,0.6930,0.9427,16097
3591,0.4334,0.1690,0.2644,1.0599,0.6930,0.9413,15886
3654,0.4323,0.1618,0.2706,1.0599,0.6930,0.9432,15993
3717,0.4100,0.1426,0.2674,1.0599,0.6930,0.9393,16382
3780,0.4279,0.1580,0.2699,1.0599,0.6930,0.9396,16415
3843,0.4097,0.1445,0.2652,1.0599,0.6930,0.9413,16514
3906,0.4180,0.1469,0.2711,1.0599,0.6930,0.9402,16601
3969,0.4019,0.1294,0.2724,1.0599,0.6930,0.9440,16739
4032,0.3863,0.1282,0.2581,0.8868,0.7230,0.9411,16735
4095,0.4230,0.1521,0.2708,0.8868,0.7230,0.9405,16701
4158,0.4147,0.1579,0.2568,0.8868,0.7230,0.9423,16434
4221,0.3851,0.1286,0.2565,0.8868,0.7230,0.9450,16780
4284,0.3787,0.1140,0.2647,0.8868,0.7230,0.9405,17015
4347,0.3678,0.1062,0.2617,0.8868,0.7230,0.9477,17258
4410,0.3661,0.0956,0.2705,0.8868,0.7230,0.9389,17542
4473,0.3741,0.1082,0.2659,0.8868,0.7230,0.9396,17390
4536,0.3804,0.1159,0.2645,1.1882,0.6910,0.9416,17238
4599,0.3778,0.1078,0.2701,1.1882,0.6910,0.9452,17340
4662,0.3617,0.1048,0.2569,1.1882,0.6910,0.9416,17505
4725,0.3735,0.1082,0.2653,1.1882,0.6910,0.9415,17499
4788,0.3594,0.0982,0.2612,1.1882,0.6910,0.9379,17601
4851,0.3751,0.1082,0.2670,1.1882,0.6910,0.9409,17686
4914,0.3705,0.1058,0.2647,1.1882,0.6910,0.9393,17852
4977,0.3572,0.0945,0.2627,1.1882,0.6910,0.9395,17657
5040,0.3589,0.0919,0.2669,0.8415,0.7270,0.9418,17948
5103,0.3585,0.0892,0.2693,0.8415,0.7270,0.9406,17813
5166,0.3575,0.1023,0.2552,0.8415,0.7270,0.9445,17703
5229,0.3311,0.0705,0.2607,0.8415,0.7270,0.9409,18263
5292,0.3420,0.0766,0.2654,0.8415,0.7270,0.9414,18365
5355,0.3441,0.0770,0.2671,0.8415,0.7270,0.9406,18454
5418,0.3526,0.0864,0.2661,0.8415,0.7270,0.9419,18345
5481,0.3597,0.0988,0.2610,0.8415,0.7270,0.9398,17941
5544,0.3583,0.0942,0.2642,0.9641,0.6920,0.9403,17981
5607,0.3392,0.0811,0.2581,0.9641,0.6920,0.9391,18291
5670,0.3457,0.0817,0.2641,0.9641,0.6920,0.9387,18509
5733,0.3684,0.0986,0.2698,0.9641,0.6920,0.9348,18109
5796,0.3466,0.0823,0.2642,0.9641,0.6920,0.9386,18119
5859,0.3409,0.0776,0.2633,0.9641,0.6920,0.9396,18434
5922,0.3547,0.0857,0.2690,0.9641,0.6920,0.9416,18389
5985,0.3497,0.0840,0.2656,0.9641,0.6920,0.9415,18350
6048,0.3526,0.0837,0.2689,0.8461,0.7220,0.9374,18466
6111,0.3427,0.0702,0.2725,0.8461,0.7220,0.9380,18608
6174,0.3527,0.0822,0.2705,0.8461,0.7220,0.9372,18698
6237,0.3286,0.0645,0.2641,0.8461,0.7220,0.9420,18832
6300,0.3432,0.0810,0.2622,0.8461,0.7220,0.9380,18710
6363,0.3350,0.0661,0.2689,0.8461,0.7220,0.9371,18785
6426,0.3371,0.0700,0.2671,0.8461,0.7220,0.9384,18919
6489,0.3336,0.0616,0.2721,0.8461,0.7220,0.9433,18840
6552,0.3261,0.0543,0.2718,0.8703,0.7330,0.9408,19097
6615,0.3192,0.0578,0.2614,0.8703,0.7330,0.9408,19101
6678,0.3469,0.0721,0.2749,0.8703,0.7330,0.9348,19105
6741,0.3732,0.0916,0.2816,0.8703,0.7330,0.9372,18698
6804,0.3354,0.0715,0.2639,0.8703,0.7330,0.9406,18826
6867,0.3312,0.0675,0.2637,0.8703,0.7330,0.9383,19193
6930,0.3536,0.0783,0.2753,0.8703,0.7330,0.9416,18860
6993,0.3321,0.0659,0.2662,0.8703,0.7330,0.9433,19131
7056,0.3433,0.0702,0.2731,0.9162,0.7390,0.9363,19322
7119,0.3648,0.0883,0.2766,0.9162,0.7390,0.9384,18965
7182,0.3523,0.0720,0.2803,0.9162,0.7390,0.9352,19109
7245,0.3482,0.0782,0.2700,0.9162,0.7390,0.9373,18915
7308,0.3571,0.0911,0.2659,0.9162,0.7390,0.9404,18773
7371,0.3513,0.0803,0.2710,0.9162,0.7390,0.9397,18830
7434,0.3367,0.0677,0.2690,0.9162,0.7390,0.9430,19076
7497,0.3513,0.0783,0.2730,0.9162,0.7390,0.9390,19205
7560,0.3434,0.0674,0.2760,0.7757,0.7730,0.9364,19204
7623,0.3362,0.0631,0.2731,0.7757,0.7730,0.9402,19342
7686,0.3531,0.0812,0.2719,0.7757,0.7730,0.9400,18940
7749,0.3536,0.0852,0.2684,0.7757,0.7730,0.9369,18864
7812,0.3608,0.0846,0.2762,0.7757,0.7730,0.9378,19157
7875,0.3455,0.0798,0.2656,0.7757,0.7730,0.9404,19089
7938,0.3307,0.0657,0.2650,0.7757,0.7730,0.9387,19144
8001,0.3334,0.0649,0.2685,0.7263,0.7870,0.9378,19387
8064,0.3234,0.0515,0.2719,0.7263,0.7870,0.9387,19446
8127,0.3287,0.0580,0.2707,0.7263,0.7870,0.9391,19475
8190,0.3510,0.0880,0.2629,0.7263,0.7870,0.9372,19194
8253,0.3373,0.0747,0.2626,0.7263,0.7870,0.9342,19267
8316,0.3327,0.0643,0.2684,0.7263,0.7870,0.9422,19217
8379,0.3302,0.0580,0.2722,0.7263,0.7870,0.9387,19540
8442,0.3422,0.0764,0.2658,0.7263,0.7870,0.9347,19294
8505,0.3428,0.0712,0.2716,0.7067,0.7960,0.9363,19409
8568,0.3279,0.0631,0.2648,0.7067,0.7960,0.9401,19573
8631,0.3226,0.0673,0.2554,0.7067,0.7960,0.9410,19524
8694,0.3423,0.0841,0.2583,0.7067,0.7960,0.9354,19142
8757,0.3484,0.0819,0.2664,0.7067,0.7960,0.9443,19227
8820,0.3312,0.0660,0.2652,0.7067,0.7960,0.9431,19462
8883,0.3164,0.0510,0.2655,0.7067,0.7960,0.9391,19753
8946,0.3056,0.0407,0.2649,0.7067,0.7960,0.9404,20016
9009,0.3224,0.0577,0.2647,0.6825,0.8060,0.9399,19742
9072,0.3212,0.0594,0.2618,0.6825,0.8060,0.9396,19848
9135,0.3257,0.0657,0.2600,0.6825,0.8060,0.9425,19710
9198,0.3230,0.0650,0.2579,0.6825,0.8060,0.9445,19504
9261,0.3156,0.0519,0.2638,0.6825,0.8060,0.9430,19718
9324,0.3063,0.0465,0.2598,0.6825,0.8060,0.9397,19901
9387,0.3061,0.0469,0.2592,0.6825,0.8060,0.9407,20075
9450,0.3393,0.0707,0.2686,0.6825,0.8060,0.9398,19605
9513,0.3188,0.0515,0.2674,0.6522,0.7900,0.9401,19856
9576,0.3098,0.0479,0.2619,0.6522,0.7900,0.9428,20025
9639,0.2955,0.0441,0.2514,0.6522,0.7900,0.9439,19959
9702,0.2992,0.0368,0.2624,0.6522,0.7900,0.9432,20188
9765,0.3222,0.0531,0.2691,0.6522,0.7900,0.9408,20278
9828,0.3062,0.0439,0.2622,0.6522,0.7900,0.9389,20005
9891,0.3122,0.0524,0.2598,0.6522,0.7900,0.9386,20175
9954,0.3403,0.0709,0.2694,0.6522,0.7900,0.9393,19702
10017,0.3219,0.0619,0.2599,0.7312,0.7790,0.9418,19760
10080,0.3083,0.0501,0.2582,0.7312,0.7790,0.9425,20093
10143,0.3165,0.0572,0.2593,0.7312,0.7790,0.9390,20077
10206,0.3318,0.0693,0.2625,0.7312,0.7790,0.9403,19657
10269,0.3306,0.0594,0.2712,0.7312,0.7790,0.9382,20058
10332,0.3346,0.0618,0.2728,0.7312,0.7790,0.9410,19853
10395,0.3123,0.0575,0.2548,0.7312,0.7790,0.9425,19935
10458,0.3135,0.0513,0.2622,0.7312,0.7790,0.9403,19829
10521,0.3120,0.0489,0.2631,0.8569,0.7690,0.9392,20187
10584,0.3342,0.0656,0.2686,0.8569,0.7690,0.9400,19966
10647,0.3481,0.0762,0.2719,0.8569,0.7690,0.9407,19758
10710,0.3407,0.0717,0.2690,0.8569,0.7690,0.9397,19658
10773,0.3175,0.0538,0.2637,0.8569,0.7690,0.9433,19871
10836,0.2932,0.0351,0.2581,0.8569,0.7690,0.9441,20248
10899,0.3174,0.0477,0.2697,0.8569,0.7690,0.9395,20290
10962,0.3203,0.0608,0.2595,0.8569,0.7690,0.9422,20014
11025,0.3166,0.0613,0.2553,0.8032,0.7970,0.9437,19948
11088,0.3050,0.0432,0.2617,0.8032,0.7970,0.9448,20308
11151,0.3059,0.0519,0.2540,0.8032,0.7970,0.9441,20222
11214,0.3158,0.0609,0.2549,0.8032,0.7970,0.9410,19973
11277,0.3076,0.0467,0.2608,0.8032,0.7970,0.9431,20282
11340,0.3072,0.0472,0.2600,0.8032,0.7970,0.9428,20365
11403,0.3018,0.0508,0.2509,0.8032,0.7970,0.9427,20176
11466,0.2992,0.0447,0.2544,0.8032,0.7970,0.9439,20271
11529,0.3022,0.0475,0.2547,0.9562,0.7750,0.9435,20236
11592,0.3055,0.0479,0.2575,0.9562,0.7750,0.9403,20355
11655,0.3024,0.0510,0.2514,0.9562,0.7750,0.9418,20340
11718,0.3478,0.0787,0.2692,0.9562,0.7750,0.9376,20049
11781,0.3598,0.0952,0.2646,0.9562,0.7750,0.9435,19413
11844,0.3102,0.0568,0.2534,0.9562,0.7750,0.9430,19744
11907,0.2879,0.0333,0.2546,0.9562,0.7750,0.9444,20224
11970,0.3065,0.0474,0.2591,0.9562,0.7750,0.9437,20359
12033,0.2806,0.0333,0.2474,0.7519,0.7980,0.9461,20331
12096,0.2937,0.0414,0.2523,0.7519,0.7980,0.9446,20378
12159,0.2942,0.0425,0.2517,0.7519,0.7980,0.9427,20338
12222,0.2953,0.0365,0.2588,0.7519,0.7980,0.9432,20652
12285,0.2962,0.0404,0.2558,0.7519,0.7980,0.9450,20483
12348,0.2941,0.0435,0.2505,0.7519,0.7980,0.9418,20676
12411,0.2941,0.0414,0.2527,0.7519,0.7980,0.9460,20583
12474,0.3217,0.0573,0.2644,0.7519,0.7980,0.9412,20243
12537,0.3364,0.0705,0.2659,0.8808,0.7390,0.9398,19933
12600,0.3126,0.0554,0.2572,0.8808,0.7390,0.9402,20142
12663,0.3251,0.0675,0.2576,0.8808,0.7390,0.9395,20173
12726,0.3313,0.0688,0.2625,0.8808,0.7390,0.9394,19802
12789,0.3356,0.0740,0.2616,0.8808,0.7390,0.9439,19931
12852,0.3341,0.0742,0.2599,0.8808,0.7390,0.9399,19953
12915,0.3476,0.0878,0.2599,0.8808,0.7390,0.9434,19352
12978,0.3182,0.0639,0.2543,0.8808,0.7390,0.9448,19880
13041,0.3091,0.0596,0.2496,0.8390,0.7800,0.9483,19983
13104,0.2984,0.0518,0.2466,0.8390,0.7800,0.9440,20131
13167,0.3181,0.0637,0.2543,0.8390,0.7800,0.9417,19860
13230,0.2842,0.0410,0.2432,0.8390,0.7800,0.9457,20283
13293,0.2797,0.0325,0.2471,0.8390,0.7800,0.9476,20485
13356,0.3090,0.0469,0.2621,0.8390,0.7800,0.9459,20494
13419,0.3069,0.0546,0.2523,0.8390,0.7800,0.9446,20401
13482,0.2910,0.0337,0.2573,0.8390,0.7800,0.9419,20655
13545,0.2999,0.0419,0.2580,0.8009,0.7790,0.9452,20760
13608,0.3192,0.0687,0.2505,0.8009,0.7790,0.9429,20333
13671,0.3020,0.0510,0.2509,0.8009,0.7790,0.9448,20038
13734,0.3040,0.0587,0.2452,0.8009,0.7790,0.9456,20269
13797,0.2914,0.0410,0.2503,0.8009,0.7790,0.9481,20511
13860,0.2934,0.0465,0.2470,0.8009,0.7790,0.9467,20531
13923,0.2948,0.0380,0.2568,0.8009,0.7790,0.9435,20560
13986,0.2810,0.0347,0.2463,0.8009,0.7790,0.9453,20801
14049,0.2676,0.0272,0.2404,0.6373,0.8210,0.9486,20777
14112,0.2801,0.0271,0.2529,0.6373,0.8210,0.9513,21166
14175,0.2864,0.0370,0.2495,0.6373,0.8210,0.9479,20878
14238,0.2961,0.0473,0.2488,0.6373,0.8210,0.9455,20595
14301,0.3038,0.0503,0.2535,0.6373,0.8210,0.9460,20411
14364,0.3339,0.0762,0.2576,0.6373,0.8210,0.9417,20013
14427,0.2945,0.0509,0.2436,0.6373,0.8210,0.9448,20104
14490,0.2985,0.0449,0.2536,0.6373,0.8210,0.9413,20527
14553,0.2974,0.0391,0.2583,0.7129,0.8150,0.9422,20630
14616,0.3163,0.0684,0.2479,0.7129,0.8150,0.9418,20196
14679,0.2938,0.0399,0.2539,0.7129,0.8150,0.9466,20400
14742,0.2666,0.0267,0.2398,0.7129,0.8150,0.9460,20888
14805,0.2783,0.0280,0.2503,0.7129,0.8150,0.9468,20958
14868,0.2729,0.0348,0.2381,0.7129,0.8150,0.9437,20837
14931,0.2910,0.0467,0.2444,0.7129,0.8150,0.9459,20937
14994,0.3033,0.0495,0.2538,0.7129,0.8150,0.9479,20526
15057,0.2810,0.0379,0.2432,0.8675,0.7840,0.9475,20628
15120,0.2974,0.0512,0.2462,0.8675,0.7840,0.9433,20531
15183,0.3063,0.0614,0.2449,0.8675,0.7840,0.9451,20395
15246,0.3084,0.0636,0.2449,0.8675,0.7840,0.9461,20118
15309,0.2893,0.0447,0.2446,0.8675,0.7840,0.9490,20376
15372,0.2887,0.0387,0.2500,0.8675,0.7840,0.9486,20688
15435,0.3159,0.0651,0.2508,0.8675,0.7840,0.9433,20296
15498,0.2955,0.0506,0.2450,0.8675,0.7840,0.9491,20254
15561,0.2950,0.0471,0.2479,0.7638,0.7950,0.9488,20588
15624,0.2736,0.0349,0.2387,0.7638,0.7950,0.9521,20553
15687,0.2668,0.0287,0.2381,0.7638,0.7950,0.9507,20937
15750,0.2885,0.0456,0.2428,0.7638,0.7950,0.9481,20718
15813,0.2875,0.0438,0.2437,0.7638,0.7950,0.9466,20677
15876,0.2902,0.0465,0.2438,0.7638,0.7950,0.9478,20580
15939,0.2868,0.0377,0.2491,0.7638,0.7950,0.9452,20678
16002,0.2906,0.0459,0.2447,0.8343,0.7790,0.9464,20584
16065,0.2893,0.0396,0.2497,0.8343,0.7790,0.9439,20823
16128,0.2996,0.0500,0.2496,0.8343,0.7790,0.9462,20325
16191,0.2867,0.0419,0.2447,0.8343,0.7790,0.9493,20768
16254,0.2985,0.0530,0.2455,0.8343,0.7790,0.9438,20776
16317,0.2801,0.0346,0.2455,0.8343,0.7790,0.9467,20743
16380,0.2922,0.0481,0.2441,0.8343,0.7790,0.9478,20605
16443,0.2767,0.0395,0.2372,0.8343,0.7790,0.9491,20629
16506,0.2847,0.0372,0.2474,0.6703,0.8430,0.9476,20792
16569,0.2886,0.0402,0.2483,0.6703,0.8430,0.9456,20688
16632,0.2922,0.0495,0.2428,0.6703,0.8430,0.9465,20687
16695,0.3009,0.0531,0.2478,0.6703,0.8430,0.9462,20489
16758,0.2903,0.0461,0.2442,0.6703,0.8430,0.9448,20723
16821,0.2986,0.0579,0.2408,0.6703,0.8430,0.9479,20379
16884,0.2896,0.0431,0.2465,0.6703,0.8430,0.9493,20825
16947,0.2973,0.0515,0.2459,0.6703,0.8430,0.9489,20607
17010,0.2727,0.0348,0.2379,0.6025,0.8290,0.9457,20631
17073,0.2740,0.0373,0.2367,0.6025,0.8290,0.9471,20832
17136,0.2801,0.0416,0.2384,0.6025,0.8290,0.9483,20872
17199,0.2873,0.0428,0.2445,0.6025,0.8290,0.9480,20745
17262,0.2709,0.0319,0.2389,0.6025,0.8290,0.9444,20678
17325,0.2617,0.0249,0.2368,0.6025,0.8290,0.9468,21096
17388,0.2673,0.0352,0.2321,0.6025,0.8290,0.9459,21237
17451,0.2774,0.0383,0.2391,0.6025,0.8290,0.9491,21176
17514,0.2900,0.0441,0.2459,0.6534,0.8010,0.9482,20786
17577,0.2961,0.0497,0.2464,0.6534,0.8010,0.9469,20776
17640,0.2945,0.0534,0.2411,0.6534,0.8010,0.9470,20744
17703,0.2996,0.0592,0.2404,0.6534,0.8010,0.9472,20443
17766,0.3207,0.0749,0.2458,0.6534,0.8010,0.9473,20036
17829,0.2900,0.0494,0.2407,0.6534,0.8010,0.9468,20506
17892,0.2909,0.0511,0.2398,0.6534,0.8010,0.9472,20468
17955,0.2815,0.0417,0.2398,0.6534,0.8010,0.9487,20440
18018,0.2559,0.0250,0.2309,0.6290,0.8320,0.9537,21262
18081,0.2614,0.0253,0.2362,0.6290,0.8320,0.9516,21241
18144,0.2568,0.0267,0.2301,0.6290,0.8320,0.9479,21308
18207,0.2613,0.0237,0.2377,0.6290,0.8320,0.9517,21274
18270,0.2742,0.0411,0.2331,0.6290,0.8320,0.9485,20931
18333,0.2977,0.0547,0.2430,0.6290,0.8320,0.9455,20729
18396,0.2779,0.0375,0.2404,0.6290,0.8320,0.9490,20861
18459,0.2632,0.0300,0.2332,0.6290,0.8320,0.9489,21089
18522,0.2549,0.0228,0.2321,0.6725,0.8330,0.9480,21344
